VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
258,83674,16723,60210320.8576
259,83883,16773,60210353.0624
260,83869,16803,60210400.3328
261,83694,16833,60210432.448
262,83947,16874,60210465.3312
263,83964,16904,60210497.1392
264,83981,16954,60210529.0752
265,83772,16984,60210576.896
266,84114,17014,60210609.0752
267,83867,17044,60210640.896
268,84089,17094,60210673.1648
269,83779,17124,60210721.536
270,83886,17164,60210752.8576
271,83958,17195,60210786.048
272,84136,17225,60210819.52
273,84151,17265,60210851.3536
274,83954,17305,60210897.0752
275,84003,17335,60210928.512
276,83816,17366,60210960.1152
277,83990,17416,60210992.5888
278,84190,17446,60211040.3328
279,84072,17476,60211072.5632
280,83890,17506,60211104.768
281,83945,17546,60211136.4864
282,83974,17586,60211168.9216
283,83990,17626,60211216.8832
284,84045,17656,60211248.9344
285,84205,17686,60211280.3072
286,84021,17737,60211312.4352
287,84061,17767,60211360.448
288,84467,17797,60211393.5232
289,220295,17837,60211426.0608
290,271638,17857,60211457.7024
291,271539,17908,60211487.8848
292,271461,17938,60211536.832
293,271367,17978,60211568.7296
294,271271,18008,60211601.4208
295,271642,18058,60211632.2304
296,271295,18088,60211681.2544
297,271210,18118,60211712.6912
298,271453,18148,60211745.3568
299,271368,18188,60211776.896
300,271213,18229,60211809.1776
301,271061,18269,60211856.64
302,271345,18299,60211889.4208
303,151605,18329,60211921.0624
304,84032,18379,60211953.3056
305,84060,18410,60212001.344
306,84264,18440,60212034.8928
307,84232,18470,60212064.6912
308,84044,18500,60212096.8064
309,84358,18550,60212128.8064
310,84139,18580,60212177.8048
311,83938,18620,60212209.088
312,84018,18650,60212241.0752
313,83620,18700,60212272.7552
314,83821,18731,60212320.9856
315,83700,18761,60212352.704
316,83459,18791,60212385.0496
317,83253,18821,60212417.3952
318,83192,18871,60212449.4592
319,82420,18902,60212496.8832
320,82443,18932,60212528.9344
321,82809,18972,60212561.216
322,82476,19012,60212593.1776
323,82690,19052,60212640.7168
324,82504,19082,60212673.6384
325,82827,19112,60212704.64
326,83249,19142,60212737.5104
327,82991,19192,60212768.704
328,83452,19222,60212816.2944
329,82942,19253,60212848.6912
330,83354,19293,60212881.0624
331,83285,19343,60212913.8432
332,83681,19373,60212961.7792
333,84275,19403,60212992.8192
334,83678,19434,60213026.0864
335,83374,19484,60213057.0112
336,83651,19514,60213104.9984
337,83638,19544,60213137.536
338,83983,19574,60213169.3312
339,84057,19614,60213200.704
