Item1.Item1.Id,Item1.Item1.Duration,Item1.Item1.Size,Item1.Item1.Colour1,Item1.Item1.Colour2,Item1.Item1.numDots1,Item1.Item1.numDots2,Item1.Item1.dotLifeBool,Item1.Item1.dotLifetime,Item1.Item1.Contrast1,Item1.Item1.Contrast2,Item1.Item1.VelX1,Item1.Item1.VelX2,Item1.Item1.VelY1,Item1.Item1.VelY2,Item1.Item1.Coherence1,Item1.Item1.Coherence2,Item1.Item2,Item2
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:29:30.1933952,214405
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:29:32.1924480,216413
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:29:34.1928448,218411
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:29:36.1929216,220418
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:29:38.1931776,222426
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:29:40.1934336,224434
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:29:42.1936896,226442
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:29:44.1955328,228450
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:29:46.1941760,230448
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:29:48.1944320,232456
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:29:50.1946752,234464
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:29:52.1949312,236471
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:29:54.1951744,238479
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:29:56.1954176,240477
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:29:58.1969920,242485
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:30:00.1959296,244492
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:30:02.1962240,246500
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:30:04.1964160,248508
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:30:06.1966592,250506
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:30:08.1969280,252514
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:30:10.1972096,254522
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:30:12.1986560,256530
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:30:14.1976576,258538
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:30:16.1979136,260545
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:30:18.1981696,262543
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:30:20.1985536,264551
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:30:22.1988864,266559
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:30:24.1988992,268566
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:30:26.2005120,270574
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:30:28.1994112,272572
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:30:30.1996416,274580
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:30:32.1998976,276588
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:30:34.2001536,278586
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:30:36.2011648,280594
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:30:38.2006784,282602
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:30:40.2021632,284609
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:30:42.2011392,286617
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:30:44.2014080,288625
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:30:46.2016640,290623
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:30:48.2019072,292630
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:30:50.2021632,294638
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:30:52.2023936,296646
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:30:54.2044544,298654
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:30:56.2028928,300652
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:30:58.2031360,302660
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:31:00.2034048,304668
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:31:02.2036352,306676
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:31:04.2040960,308673
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:31:06.2043520,310681
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:31:08.2056448,312689
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:31:10.2046336,314697
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:31:12.2048896,316694
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:31:14.2051584,318702
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:31:16.2053760,320710
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:31:18.2056448,322718
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:31:20.2058880,324726
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:31:22.2076416,326734
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:31:24.2064000,328732
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:31:26.2066176,330740
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:31:28.2068608,332747
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:31:30.2071296,334755
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:31:32.2073984,336753
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:31:34.2076288,338761
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:31:36.2109568,340768
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:31:38.2081280,342776
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:31:40.2083840,344784
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:31:42.2086912,346782
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:31:44.2089856,348790
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:31:46.2093568,350798
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:31:48.2093696,352806
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:31:50.2109312,354814
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:31:52.2098688,356811
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:31:54.2100992,358819
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:31:56.2103552,360827
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:31:58.2105984,362835
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:32:00.2108928,364843
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:32:02.2111232,366850
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:32:04.2126464,368848
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:32:06.2116224,370856
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:32:08.2118656,372864
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:32:10.2121088,374872
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:32:12.2123520,376870
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:32:14.2126208,378878
