Photodiode,AsyncPulse,BonsaiTime
8,0,49988599.296
6,0,49988599.9744
11,0,49988601.1136
11,0,49988602.2272
11,0,49988603.3024
11,0,49988604.3008
8,0,49988605.312
11,0,49988606.4
11,0,49988607.5264
8,0,49988608.3968
11,0,49988609.6
12,0,49988610.5856
9,0,49988611.5584
11,0,49988612.6464
11,0,49988613.7344
8,0,49988614.7072
10,0,49988615.8208
6,0,49988616.7808
7,0,49988617.8176
7,0,49988618.8416
11,0,49988619.9552
7,0,49988620.8896
11,0,49988622.016
9,0,49988623.0144
6,0,49988624.0256
10,0,49988625.152
8,0,49988626.1504
11,0,49988627.2512
10,0,49988628.3008
9,0,49988629.312
12,0,49988630.4
10,0,49988631.4496
8,0,49988632.4352
5,0,49988633.4592
6,0,49988634.4576
6,0,49988635.4816
8,0,49988636.5056
11,0,49988637.6064
10,0,49988638.6944
11,0,49988639.744
9,0,49988640.7296
10,0,49988641.8304
8,0,49988642.816
6,0,49988643.8528
9,0,49988644.864
9,0,49988645.888
7,0,49988646.9248
8,0,49988647.9744
8,0,49988648.96
11,0,49988650.0608
12,0,49988651.1872
12,0,49988652.2624
11,0,49988653.312
9,0,49988654.3104
6,0,49988655.4368
6,0,49988656.3456
6,0,49988657.3568
8,0,49988658.368
11,0,49988659.4304
12,0,49988660.48
8,0,49988661.4784
11,0,49988662.592
8,0,49988663.5648
10,0,49988664.64
10,0,49988665.7408
8,0,49988666.7008
6,0,49988667.7376
5,0,49988668.864
7,0,49988669.76
8,0,49988670.7968
11,0,49988671.8848
9,0,49988672.8832
5,0,49988673.9072
8,0,49988674.944
6,0,49988675.9424
6,0,49988676.9664
8,0,49988678.0032
12,0,49988679.1552
11,0,49988680.2048
9,0,49988681.152
10,0,49988682.2528
6,0,49988683.3024
6,0,49988684.3136
7,0,49988685.312
7,0,49988686.3616
9,0,49988687.36
10,0,49988688.4736
11,0,49988689.4976
10,0,49988690.5728
6,0,49988691.5328
7,0,49988692.5696
8,0,49988693.5936
11,0,49988694.7072
9,0,49988695.68
10,0,49988696.7936
10,0,49988697.8816
8,0,49988698.8416
5,0,49988699.8528
6,0,49988700.8768
8,0,49988701.9008
11,0,49988703.0144
10,0,49988704.0896
10,0,49988705.1648
7,0,49988706.1632
6,0,49988707.1616
8,0,49988708.224
10,0,49988709.312
9,0,49988710.2592
12,0,49988711.4112
11,0,49988712.4096
10,0,49988713.4848
9,0,49988714.6112
5,0,49988715.4816
10,0,49988716.5952
10,0,49988717.6704
8,0,49988718.656
6,0,49988719.6672
11,0,49988720.7936
9,0,49988721.7536
7,0,49988722.7904
6,0,49988723.7888
7,0,49988724.8128
7,0,49988725.8496
11,0,49988726.9376
7,0,49988727.9232
12,0,49988729.024
10,0,49988730.0992
9,0,49988731.072
6,0,49988732.096
6,0,49988733.1072
7,0,49988734.1568
7,0,49988735.168
5,0,49988736.2304
6,0,49988737.216
8,0,49988738.2656
11,0,49988739.3664
11,0,49988740.5184
11,0,49988741.4656
7,0,49988742.4384
7,0,49988743.4752
7,0,49988744.4864
8,0,49988745.4976
10,0,49988746.6112
11,0,49988747.6736
7,0,49988748.6464
7,0,49988749.6576
6,0,49988750.6816
8,0,49988751.6928
11,0,49988752.8192
12,0,49988753.8688
11,0,49988754.9696
11,0,49988756.0192
11,0,49988757.1072
8,0,49988758.0928
11,0,49988759.2192
11,0,49988760.2688
11,0,49988761.3184
11,0,49988762.4192
11,0,49988763.4432
8,0,49988764.416
6,0,49988765.4528
7,0,49988766.4768
8,0,49988767.4752
11,0,49988768.6144
11,0,49988770.0608
10,0,49988770.7264
10,0,49988771.8016
10,0,49988772.8512
8,0,49988773.8624
6,0,49988774.8736
12,0,49988776
10,0,49988777.0368
11,0,49988778.112
10,0,49988779.264
7,0,49988780.16
12,0,49988781.2736
7,0,49988782.272
5,0,49988783.2704
6,0,49988784.3328
10,0,49988785.4208
8,0,49988786.368
12,0,49988787.4688
11,0,49988788.5312
10,0,49988789.6064
11,0,49988790.656
12,0,49988791.7312
10,0,49988792.7936
10,0,49988793.8688
9,0,49988794.8416
12,0,49988795.968
12,0,49988797.0176
9,0,49988798.016
7,0,49988799.0272
7,0,49988800.0384
8,0,49988801.0496
11,0,49988802.176
10,0,49988803.2768
9,0,49988804.224
8,0,49988805.248
7,0,49988806.3744
6,0,49988807.2704
8,0,49988808.3328
12,0,49988809.4208
7,0,49988810.3808
10,0,49988811.4816
9,0,49988812.4544
10,0,49988813.5424
11,0,49988814.6304
9,0,49988815.6032
7,0,49988816.6144
6,0,49988817.6512
7,0,49988818.6624
11,0,49988819.7632
7,0,49988820.736
11,0,49988821.8496
10,0,49988822.912
9,0,49988823.8848
6,0,49988824.9088
7,0,49988825.92
11,0,49988827.0336
10,0,49988828.1088
8,0,49988829.0688
6,0,49988830.1184
10,0,49988831.2832
5,0,49988832.2304
6,0,49988833.28
9,0,49988834.2784
10,0,49988835.3792
11,0,49988836.416
10,0,49988837.4784
9,0,49988838.4512
11,0,49988839.6544
10,0,49988840.6144
10,0,49988841.8304
8,0,49988842.6624
6,0,49988843.6864
7,0,49988844.7104
6,0,49988845.7472
7,0,49988846.7584
9,0,49988847.7824
7,0,49988848.7936
8,0,49988850.2016
10,0,49988850.9184
12,0,49988852.0064
10,0,49988853.0816
6,0,49988854.0416
6,0,49988855.0528
9,0,49988856.192
12,0,49988857.2288
10,0,49988858.2784
10,0,49988859.3664
6,0,49988860.3264
8,0,49988861.376
10,0,49988862.4256
11,0,49988863.6032
10,0,49988864.5504
8,0,49988865.536
6,0,49988866.56
6,0,49988867.584
6,0,49988868.6208
10,0,49988869.7216
10,0,49988870.7968
12,0,49988871.8592
6,0,49988872.832
6,0,49988873.8432
8,0,49988874.8672
10,0,49988875.9808
12,0,49988877.0304
10,0,49988878.1184
11,0,49988879.2448
11,0,49988880.2816
10,0,49988881.344
6,0,49988882.3296
6,0,49988883.3792
5,0,49988884.3776
6,0,49988885.376
8,0,49988886.3872
10,0,49988887.5136
6,0,49988888.576
8,0,49988889.4848
11,0,49988890.6112
10,0,49988891.6608
10,0,49988892.7488
11,0,49988893.7984
10,0,49988894.8608
8,0,49988895.8464
10,0,49988896.9472
6,0,49988897.9456
6,0,49988898.9568
6,0,49988899.9808
11,0,49988901.0816
8,0,49988902.0672
12,0,49988903.1808
10,0,49988904.2816
10,0,49988905.3568
10,0,49988906.3936
11,0,49988907.4432
11,0,49988908.4928
8,0,49988909.4912
12,0,49988910.592
9,0,49988911.5648
7,0,49988912.5888
6,0,49988913.6256
9,0,49988914.624
6,0,49988915.6608
6,0,49988916.672
7,0,49988917.7088
9,0,49988918.72
9,0,49988919.744
10,0,49988920.8576
8,0,49988921.8304
10,0,49988922.9312
10,0,49988923.9936
9,0,49988925.0048
11,0,49988926.0928
10,0,49988927.1936
7,0,49988928.192
10,0,49988929.2928
11,0,49988930.3424
6,0,49988931.3408
40,0,49988932.4416
102,0,49988933.5552
148,0,49988934.6688
186,0,49988935.7696
189,0,49988936.8832
192,0,49988938.0224
210,0,49988939.136
207,0,49988940.2368
234,0,49988941.3504
263,0,49988942.4896
283,0,49988943.5392
267,0,49988944.6528
238,0,49988945.7664
235,0,49988946.9056
241,0,49988947.9936
275,0,49988949.0816
302,0,49988950.2464
280,0,49988951.3472
248,0,49988952.4352
240,0,49988953.6384
253,0,49988954.6496
296,0,49988955.7504
299,0,49988956.864
269,0,49988957.9648
248,0,49988959.104
249,0,49988960.2432
309,0,49988961.344
254,0,49988962.432
259,0,49988963.5456
289,0,49988964.6208
311,0,49988965.76
255,0,49988966.8608
243,0,49988967.9872
272,0,49988969.0624
290,0,49988970.1888
307,0,49988971.3152
302,0,49988972.4416
277,0,49988973.5168
255,0,49988974.6304
286,0,49988975.7312
304,0,49988976.832
300,0,49988978.368
245,0,49988979.0464
249,0,49988980.1856
246,0,49988981.2992
244,0,49988982.4
256,0,49988983.5008
276,0,49988984.6016
311,0,49988985.728
301,0,49988986.8544
257,0,49988987.9424
249,0,49988989.0816
297,0,49988990.272
280,0,49988991.3088
262,0,49988992.3968
245,0,49988993.4976
257,0,49988994.5984
282,0,49988995.6992
307,0,49988996.8
281,0,49988997.9392
267,0,49988999.0528
251,0,49989000.192
251,0,49989001.2928
291,0,49989002.3936
301,0,49989003.4944
275,0,49989004.5696
248,0,49989005.696
247,0,49989006.8096
262,0,49989007.8976
262,0,49989009.0368
309,0,49989010.1248
305,0,49989011.2512
248,0,49989012.4032
296,0,49989013.504
308,0,49989014.5792
297,0,49989015.7056
277,0,49989016.8064
247,0,49989017.92
273,0,49989019.0208
308,0,49989020.1472
264,0,49989021.248
255,0,49989022.3488
293,0,49989023.5136
309,0,49989024.576
285,0,49989025.6768
257,0,49989026.7904
254,0,49989027.8784
275,0,49989029.0048
282,0,49989030.1056
262,0,49989031.2576
247,0,49989032.3584
289,0,49989033.4464
309,0,49989034.5344
244,0,49989035.6608
246,0,49989036.7744
243,0,49989037.9008
242,0,49989038.9888
244,0,49989040.1152
248,0,49989041.2544
303,0,49989042.368
264,0,49989043.4432
245,0,49989044.5312
261,0,49989045.6448
285,0,49989046.784
299,0,49989047.8592
288,0,49989048.9472
236,0,49989050.0992
248,0,49989051.2384
254,0,49989052.3008
298,0,49989053.4528
299,0,49989054.528
269,0,49989055.6288
250,0,49989056.7552
245,0,49989057.8944
251,0,49989058.9696
292,0,49989060.0704
307,0,49989061.2096
291,0,49989062.3104
249,0,49989063.4496
241,0,49989064.5504
314,0,49989065.6384
255,0,49989066.7648
248,0,49989067.8528
266,0,49989068.9664
300,0,49989070.0672
305,0,49989071.2064
239,0,49989072.4096
253,0,49989073.4208
279,0,49989074.5088
307,0,49989075.6096
270,0,49989076.736
253,0,49989077.8368
242,0,49989078.9504
262,0,49989080.064
303,0,49989081.1648
298,0,49989082.2528
278,0,49989083.3664
251,0,49989084.5056
252,0,49989085.5808
298,0,49989086.6944
286,0,49989087.808
255,0,49989088.9472
271,0,49989090.0608
247,0,49989091.1616
272,0,49989092.3136
291,0,49989093.4144
305,0,49989094.5152
240,0,49989095.5776
246,0,49989096.6912
274,0,49989097.9584
311,0,49989098.9184
260,0,49989100.096
245,0,49989101.12
277,0,49989102.2592
311,0,49989103.4112
298,0,49989104.512
274,0,49989105.5872
251,0,49989106.7008
288,0,49989107.8016
304,0,49989108.9024
309,0,49989110.0288
291,0,49989111.1424
238,0,49989112.3584
246,0,49989113.3696
287,0,49989114.5088
306,0,49989115.584
291,0,49989116.6976
266,0,49989117.7984
246,0,49989118.912
247,0,49989120
263,0,49989121.1264
285,0,49989122.2656
304,0,49989123.3792
241,0,49989124.4544
256,0,49989125.568
311,0,49989126.6432
244,0,49989127.7952
239,0,49989128.8832
243,0,49989129.984
254,0,49989131.0976
311,0,49989132.2112
265,0,49989133.3248
256,0,49989134.464
285,0,49989135.552
306,0,49989136.64
307,0,49989137.7408
280,0,49989138.8928
274,0,49989139.968
246,0,49989141.0688
248,0,49989142.208
259,0,49989143.3216
283,0,49989144.4608
303,0,49989145.536
302,0,49989146.6496
246,0,49989147.7504
275,0,49989148.8384
277,0,49989149.9648
309,0,49989151.0656
314,0,49989152.2176
268,0,49989153.3184
254,0,49989154.4576
246,0,49989155.5456
262,0,49989156.6208
297,0,49989157.7472
268,0,49989158.8608
251,0,49989159.9616
263,0,49989161.0624
299,0,49989162.2144
304,0,49989163.328
263,0,49989164.416
249,0,49989165.5168
254,0,49989166.6176
246,0,49989167.744
255,0,49989168.8576
290,0,49989170.2528
253,0,49989171.0592
245,0,49989172.224
270,0,49989173.312
304,0,49989174.4128
302,0,49989175.5264
299,0,49989176.5888
274,0,49989177.7152
250,0,49989178.8032
249,0,49989179.9424
255,0,49989181.0432
260,0,49989182.1568
284,0,49989183.2832
309,0,49989184.3712
270,0,49989185.5232
250,0,49989186.5728
256,0,49989187.6864
312,0,49989188.8
288,0,49989189.9392
265,0,49989191.0144
251,0,49989192.128
259,0,49989193.2672
266,0,49989194.3808
285,0,49989195.4816
307,0,49989196.5696
293,0,49989197.6832
270,0,49989198.7968
263,0,49989199.8976
306,0,49989201.024
308,0,49989202.4576
289,0,49989203.2768
252,0,49989204.3264
245,0,49989205.4656
256,0,49989206.5792
275,0,49989207.68
286,0,49989208.7808
310,0,49989209.9072
277,0,49989211.008
265,0,49989212.096
246,0,49989213.2736
252,0,49989214.3232
280,0,49989215.4752
280,0,49989216.5376
309,0,49989217.664
254,0,49989218.7776
249,0,49989219.9168
279,0,49989221.0048
250,0,49989222.0928
246,0,49989223.3984
261,0,49989224.3328
289,0,49989225.472
302,0,49989226.5472
289,0,49989227.6608
267,0,49989228.7616
244,0,49989229.8624
259,0,49989230.976
301,0,49989232.1024
312,0,49989233.2288
307,0,49989234.3296
249,0,49989235.4304
251,0,49989236.5312
246,0,49989237.632
271,0,49989238.7712
303,0,49989239.8464
246,0,49989240.9728
245,0,49989242.0736
266,0,49989243.1744
300,0,49989244.3264
268,0,49989245.4272
246,0,49989246.528
268,0,49989247.6416
304,0,49989248.7296
310,0,49989249.856
271,0,49989250.9568
265,0,49989252.0832
290,0,49989253.1584
297,0,49989254.3232
266,0,49989255.4752
248,0,49989256.6656
248,0,49989257.6
257,0,49989258.7264
295,0,49989259.84
310,0,49989260.9536
276,0,49989262.0672
247,0,49989263.168
242,0,49989264.2816
270,0,49989265.3824
309,0,49989266.5344
251,0,49989267.6096
250,0,49989268.7104
248,0,49989269.824
253,0,49989270.9504
251,0,49989272.064
262,0,49989273.152
301,0,49989274.2912
244,0,49989275.4048
244,0,49989276.5312
259,0,49989277.6064
298,0,49989278.7328
289,0,49989279.8208
269,0,49989280.9344
245,0,49989282.0224
261,0,49989283.136
309,0,49989284.288
296,0,49989285.3888
282,0,49989286.528
241,0,49989287.5904
271,0,49989288.704
310,0,49989289.792
292,0,49989290.9056
248,0,49989291.9936
262,0,49989293.1072
301,0,49989294.2336
287,0,49989295.3472
252,0,49989296.4864
270,0,49989297.5616
282,0,49989298.688
298,0,49989299.7888
307,0,49989300.9024
294,0,49989302.0032
252,0,49989303.104
256,0,49989304.2304
289,0,49989305.344
306,0,49989306.496
288,0,49989307.5456
272,0,49989308.6592
241,0,49989309.7472
240,0,49989310.8736
253,0,49989312
259,0,49989313.3952
304,0,49989314.24
289,0,49989315.3408
249,0,49989316.48
247,0,49989317.5424
253,0,49989318.656
283,0,49989319.744
283,0,49989320.8704
308,0,49989321.984
277,0,49989323.1104
244,0,49989324.224
245,0,49989325.3504
308,0,49989326.4384
263,0,49989327.552
251,0,49989328.64
244,0,49989329.8944
247,0,49989330.8544
260,0,49989331.968
276,0,49989333.0944
310,0,49989334.1696
287,0,49989335.3344
260,0,49989336.4352
245,0,49989337.536
249,0,49989338.624
250,0,49989339.9168
256,0,49989340.8512
276,0,49989341.9648
310,0,49989343.0784
271,0,49989344.1664
245,0,49989345.2928
270,0,49989346.56
292,0,49989347.5456
304,0,49989348.5952
295,0,49989349.7216
256,0,49989350.8224
263,0,49989351.9616
302,0,49989353.0624
304,0,49989354.176
260,0,49989355.4816
271,0,49989356.4032
302,0,49989357.5424
303,0,49989358.592
262,0,49989359.7056
250,0,49989360.8192
249,0,49989361.9072
254,0,49989363.0464
260,0,49989364.1728
273,0,49989365.2864
302,0,49989366.3872
292,1,49989367.5392
240,1,49989368.5888
262,1,49989369.7024
292,1,49989370.8032
310,1,49989371.904
242,1,49989373.0816
249,1,49989374.1568
276,1,49989375.296
295,1,49989376.3968
303,1,49989377.6384
247,1,49989378.5984
244,1,49989379.7248
240,1,49989380.8256
255,1,49989381.9136
285,1,49989383.0144
305,1,49989384.1408
300,1,49989385.2416
242,1,49989386.3424
261,1,49989387.4816
275,1,49989388.5824
304,1,49989389.7344
300,1,49989390.7968
243,1,49989391.9104
246,1,49989393.0112
242,1,49989394.0992
282,1,49989395.2384
309,1,49989396.3648
299,1,49989397.44
241,1,49989398.5408
255,1,49989399.6544
306,1,49989400.7424
267,1,49989401.856
241,1,49989402.9952
243,1,49989404.1088
250,1,49989405.248
264,1,49989406.464
295,1,49989407.4624
250,1,49989408.5504
257,1,49989409.728
293,1,49989410.8416
276,1,49989411.9168
252,1,49989412.9664
253,1,49989414.1056
285,1,49989415.2448
298,1,49989416.3456
308,1,49989417.4464
270,1,49989418.5472
251,1,49989419.6864
266,1,49989420.7488
299,1,49989421.8624
280,1,49989423.0528
252,1,49989424.0896
284,1,49989425.2544
305,1,49989426.3552
266,1,49989427.456
242,1,49989428.5568
226,1,49989429.6576
208,1,49989430.7456
145,1,49989431.872
86,1,49989432.9088
59,1,49989433.9584
48,1,49989435.008
45,1,49989436.0704
36,1,49989437.1456
28,1,49989438.2464
13,1,49989439.3088
11,1,49989440.3584
10,1,49989441.4592
14,1,49989442.8416
13,1,49989443.5456
12,1,49989444.5952
9,1,49989445.5808
8,1,49989446.592
7,1,49989447.6032
8,1,49989448.6272
9,1,49989449.664
10,1,49989450.7904
8,1,49989451.7632
11,1,49989452.864
7,1,49989453.8368
11,1,49989454.9376
10,1,49989456
10,1,49989457.088
10,1,49989458.1248
10,1,49989459.2512
8,1,49989460.1984
7,1,49989461.2608
7,1,49989462.2592
10,1,49989463.36
7,1,49989464.3584
8,1,49989465.3568
11,1,49989466.496
9,1,49989467.4688
10,1,49989468.6208
9,1,49989469.504
10,1,49989470.6048
10,1,49989471.6928
8,1,49989472.6656
10,1,49989473.792
7,1,49989474.7392
6,1,49989475.776
8,1,49989476.8128
11,1,49989477.9008
8,1,49989478.9632
6,1,49989479.8976
7,1,49989480.9216
7,1,49989481.9328
9,1,49989482.944
9,1,49989483.9808
9,1,49989484.992
8,1,49989486.016
6,1,49989487.0272
7,1,49989488.064
7,1,49989489.088
10,1,49989490.5728
9,1,49989491.1616
10,1,49989492.3136
9,1,49989493.2608
12,1,49989494.3616
8,1,49989495.36
6,1,49989496.4224
7,1,49989497.408
7,1,49989498.4576
10,1,49989499.5584
10,1,49989500.5696
8,1,49989501.5552
12,1,49989502.6688
7,1,49989503.6288
10,1,49989504.7424
10,1,49989505.8176
10,1,49989506.88
7,1,49989507.8528
8,1,49989508.8768
8,1,49989509.9136
10,1,49989511.0144
7,1,49989511.9872
7,1,49989513.0112
6,1,49989514.0352
8,1,49989515.0464
8,1,49989516.0704
9,1,49989517.0944
8,1,49989518.1184
7,1,49989519.1552
6,1,49989520.1408
7,1,49989521.1776
8,1,49989522.3424
10,1,49989523.3408
8,1,49989524.3136
10,1,49989525.4144
8,1,49989526.3616
10,1,49989527.616
6,1,49989528.4608
7,1,49989529.4592
7,1,49989530.496
8,1,49989531.52
9,1,49989532.5568
10,1,49989533.632
8,1,49989534.6176
11,1,49989535.7312
9,1,49989536.7168
10,1,49989537.8048
10,1,49989538.9696
8,1,49989539.8784
7,1,49989540.8896
9,1,49989541.888
8,1,49989542.8992
7,1,49989543.9232
8,1,49989544.96
7,1,49989545.9712
9,1,49989546.9696
10,1,49989548.096
7,1,49989549.0688
7,1,49989550.0672
9,1,49989551.0912
10,1,49989552.2048
6,1,49989553.1776
7,1,49989554.2016
10,1,49989555.3536
9,1,49989556.3264
6,1,49989557.3632
8,1,49989558.4
7,1,49989559.424
7,1,49989560.576
7,1,49989561.472
7,1,49989562.4704
9,1,49989563.5328
6,1,49989564.6208
6,1,49989565.5424
7,1,49989566.5536
10,1,49989567.68
8,1,49989568.6528
10,1,49989569.7536
9,1,49989570.7264
10,1,49989571.8272
9,1,49989572.8256
8,1,49989573.8368
8,1,49989574.8608
6,1,49989575.8848
7,1,49989576.896
7,1,49989577.9328
7,1,49989578.9696
7,1,49989579.9808
8,1,49989580.992
9,1,49989582.016
11,1,49989583.1296
8,1,49989584.1024
9,1,49989585.1264
8,1,49989586.1504
6,1,49989587.1616
7,1,49989588.1728
7,1,49989589.2096
10,1,49989590.3744
9,1,49989591.3216
9,1,49989592.32
9,1,49989593.3696
7,1,49989594.4704
9,1,49989595.4304
9,1,49989596.4288
8,1,49989597.4784
8,1,49989598.4768
6,1,49989599.488
7,1,49989600.4736
11,1,49989601.5744
9,1,49989602.5472
9,1,49989603.5712
8,1,49989604.5952
7,1,49989605.6064
8,1,49989606.72
8,1,49989607.6416
10,1,49989608.7552
10,1,49989609.8048
8,1,49989610.7904
6,1,49989611.8144
7,1,49989612.8384
8,1,49989613.8752
10,1,49989614.9504
10,1,49989616.0128
11,1,49989617.088
7,1,49989618.0736
6,1,49989619.0848
8,1,49989620.096
10,1,49989621.2736
11,1,49989622.3232
10,1,49989623.3856
8,1,49989624.3328
7,1,49989625.3696
9,1,49989626.5216
10,1,49989627.5072
7,1,49989628.48
7,1,49989629.4784
8,1,49989630.5024
11,1,49989631.6032
10,1,49989632.6784
10,1,49989633.7408
10,1,49989634.816
9,1,49989635.776
10,1,49989636.8896
9,1,49989637.8624
7,1,49989638.8992
8,1,49989639.9872
6,1,49989640.9344
8,1,49989641.9968
10,1,49989643.1104
6,1,49989644.0832
6,1,49989645.1456
9,1,49989646.1952
10,1,49989647.2064
9,1,49989648.1792
9,1,49989649.3184
7,1,49989650.2784
6,1,49989651.2768
7,1,49989652.2752
7,1,49989653.4272
9,1,49989654.336
8,1,49989655.3344
8,1,49989656.4224
7,1,49989657.3824
7,1,49989658.3808
11,1,49989659.4944
7,1,49989660.48
7,1,49989661.4784
6,1,49989662.4768
7,1,49989663.5264
8,1,49989664.5248
11,1,49989665.6384
8,1,49989666.5984
11,1,49989667.712
9,1,49989668.6976
7,1,49989669.7216
8,1,49989670.7328
10,1,49989671.8464
11,1,49989672.9088
9,1,49989673.8944
7,1,49989674.8928
7,1,49989675.904
9,1,49989676.928
6,1,49989677.9648
9,1,49989678.9632
8,1,49989679.9872
6,1,49989681.0112
8,1,49989682.0224
10,1,49989683.1488
9,1,49989684.1088
7,1,49989685.12
8,1,49989686.144
9,1,49989687.1552
7,1,49989688.1664
6,1,49989689.1904
11,1,49989690.3296
10,1,49989691.392
7,1,49989692.3904
11,1,49989693.4912
11,1,49989694.5408
9,1,49989695.5136
11,1,49989696.6144
8,1,49989697.9712
8,1,49989698.6112
10,1,49989699.7376
9,1,49989700.7104
10,1,49989701.8112
11,1,49989702.8736
8,1,49989703.8592
10,1,49989704.9728
10,1,49989706.0352
8,1,49989707.0208
9,1,49989708.032
10,1,49989709.1456
8,1,49989710.1312
8,1,49989711.1424
10,1,49989712.2816
9,1,49989713.28
8,1,49989714.2784
7,1,49989715.2768
7,1,49989716.3392
7,1,49989717.3376
8,1,49989718.336
11,1,49989719.488
10,1,49989720.5504
10,1,49989721.5616
10,1,49989722.6368
8,1,49989723.6224
9,1,49989724.6208
8,1,49989725.6448
7,1,49989726.6688
9,1,49989727.6928
10,1,49989728.8192
9,1,49989729.8048
10,1,49989730.88
8,1,49989731.8528
9,1,49989732.8896
11,1,49989733.9776
10,1,49989735.04
9,1,49989736.0384
11,1,49989737.1392
8,1,49989738.112
10,1,49989739.3792
9,1,49989740.224
9,1,49989741.2224
8,1,49989742.2336
7,1,49989743.296
9,1,49989744.2944
8,1,49989745.344
7,1,49989746.3424
7,1,49989747.392
8,1,49989748.3904
12,1,49989749.504
8,1,49989750.4896
10,1,49989751.5392
8,1,49989752.5248
10,1,49989753.6128
8,1,49989754.6112
7,1,49989755.6224
8,1,49989756.6464
10,1,49989757.7472
8,1,49989758.7328
7,1,49989759.8848
8,1,49989760.768
6,1,49989761.7792
8,1,49989762.8032
10,1,49989763.904
7,1,49989764.8896
7,1,49989765.9008
9,1,49989766.912
9,1,49989767.9488
7,1,49989769.0496
7,1,49989769.9584
10,1,49989771.072
9,1,49989772.096
7,1,49989773.0688
7,1,49989774.08
11,1,49989775.1808
9,1,49989776.1792
9,1,49989777.2288
7,1,49989778.2528
7,1,49989779.2896
10,1,49989780.4032
10,1,49989781.4912
10,1,49989782.5408
8,1,49989783.488
11,1,49989784.6016
9,1,49989785.5872
9,1,49989786.5984
7,1,49989787.648
7,1,49989788.6336
7,1,49989789.7472
6,1,49989790.6816
9,1,49989791.7056
11,1,49989792.832
6,1,49989793.7792
7,1,49989794.8032
6,1,49989795.84
9,1,49989796.8256
9,1,49989797.8624
8,1,49989798.912
8,1,49989799.9104
7,1,49989800.9088
6,1,49989801.9328
8,1,49989802.9568
11,1,49989804.0576
9,1,49989805.0944
10,1,49989806.1568
11,1,49989807.2192
11,1,49989808.2944
8,1,49989809.2544
6,1,49989810.3552
6,1,49989811.2896
7,1,49989812.352
10,1,49989813.4528
8,1,49989814.4512
10,1,49989815.5392
10,1,49989816.576
10,1,49989817.6384
8,1,49989818.6112
11,1,49989819.712
9,1,49989820.6976
6,1,49989821.7856
7,1,49989822.7584
6,1,49989823.7824
7,1,49989824.8064
8,1,49989825.8432
6,1,49989826.8544
7,1,49989827.8656
8,1,49989828.9024
9,1,49989829.9136
10,1,49989831.0144
8,1,49989832.0256
10,1,49989833.1136
11,1,49989834.176
8,1,49989835.1616
10,1,49989836.3008
9,1,49989837.2352
9,1,49989838.3104
7,1,49989839.3088
7,1,49989840.3712
8,1,49989841.3568
10,1,49989842.5856
8,1,49989843.4688
7,1,49989844.4672
8,1,49989845.504
9,1,49989846.5024
10,1,49989847.5776
10,1,49989848.64
9,1,49989849.6128
10,1,49989850.7136
9,1,49989851.6864
9,1,49989852.7104
9,1,49989853.7344
6,1,49989854.7712
6,1,49989855.7568
6,1,49989856.8832
9,1,49989857.8048
9,1,49989858.816
7,1,49989859.84
7,1,49989860.8768
11,1,49989861.9776
9,1,49989862.9504
9,1,49989864.0512
9,0,49989864.9984
6,0,49989866.0096
7,0,49989867.0336
7,0,49989868.032
12,0,49989869.1584
10,0,49989870.2208
11,0,49989871.3216
10,0,49989872.3712
10,0,49989873.472
8,0,49989874.4704
6,0,49989875.456
7,0,49989876.5056
7,0,49989877.504
6,0,49989878.5024
6,0,49989879.5264
7,0,49989880.576
9,0,49989881.5744
11,0,49989882.688
6,0,49989883.6608
7,0,49989884.6848
11,0,49989885.7856
9,0,49989886.7712
11,0,49989887.872
9,0,49989888.8448
6,0,49989889.9584
6,0,49989890.8928
7,0,49989891.9296
5,0,49989892.9408
6,0,49989893.9776
8,0,49989895.0144
11,0,49989896.1024
10,0,49989897.1776
12,0,49989898.2144
7,0,49989899.2
5,0,49989900.3136
7,0,49989901.248
8,0,49989902.3104
11,0,49989903.4112
12,0,49989904.4736
10,0,49989905.5616
6,0,49989906.5216
7,0,49989907.5072
9,0,49989908.5312
6,0,49989909.5552
8,0,49989910.6176
8,0,49989911.616
12,0,49989912.7168
11,0,49989913.792
11,0,49989914.8416
6,0,49989915.8272
6,0,49989916.8512
9,0,49989917.8752
12,0,49989918.976
11,0,49989920.0256
11,0,49989921.1136
6,0,49989922.0992
5,0,49989923.1104
7,0,49989924.1344
10,0,49989925.248
6,0,49989926.2208
52,0,49989927.3216
103,0,49989928.512
136,0,49989929.6128
155,0,49989930.7136
171,0,49989931.8144
189,0,49989932.928
225,0,49989934.0416
268,0,49989935.1424
269,0,49989936.2432
260,0,49989937.4208
254,0,49989938.4704
228,0,49989939.6224
252,0,49989940.6848
280,0,49989941.7984
296,0,49989942.8992
300,0,49989944.0384
267,0,49989945.1392
256,0,49989946.24
247,0,49989947.3536
244,0,49989948.4672
264,0,49989949.6192
287,0,49989950.6688
290,0,49989951.808
265,0,49989952.9088
254,0,49989953.9968
243,0,49989955.3024
248,0,49989956.3136
272,0,49989957.376
305,0,49989958.4768
297,0,49989959.616
242,0,49989960.6656
252,0,49989961.7792
278,0,49989962.88
300,0,49989964.0192
263,0,49989965.0816
250,0,49989966.1952
289,0,49989967.3216
310,0,49989968.4224
272,0,49989969.5616
246,0,49989970.6624
255,0,49989971.776
288,0,49989972.8512
311,0,49989973.952
272,0,49989975.0784
238,0,49989976.1792
249,0,49989977.3184
